record_id,date,crop_type,soil_type,area_sqm,current_moisture_pct,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,days_since_last_irrigation,evapotranspiration_mm_day,crop_coefficient_kc,predicted_moisture_24h_pct,recommended_water_mm,irrigation_required,urgency,confidence,next_irrigation_hours,weather_condition,target_moisture_pct,water_saved_vs_fixed_ml
2019,2025-02-26,Wheat,Clay Loam,13104.5,57.68,18.95,67.35,0,17.07,8.01,0.5,0.78,51.37,0,0,low,0.78,72,Clear,50,310.31
2020,2025-02-26,Wheat,Sandy,16848.31,22.02,18.73,88.38,6.68,3.76,9.12,0.5,0.73,17.2,26.24,1,critical,0.81,0,Light Rain,50,154.67
2021,2025-02-26,Wheat,Sandy,6167.97,16.22,12.68,48.47,0,2.41,3.74,0.5,0.86,12.97,29.62,1,critical,0.82,0,Clear,50,63.96
2022,2025-02-26,Tomato,Clay,10227.09,38.4,14.32,36.33,23.54,2.6,1.63,0.5,1.08,42,18.4,0,medium,0.79,0,Heavy Rain,65,95.73
2023,2025-02-26,Tomato,Sandy,11063.4,38.56,13.69,63.6,4.6,9.72,1.05,0.5,1.01,38.83,20.94,1,high,0.75,0,Light Rain,65,81.09
2024,2025-02-26,Tomato,Clay Loam,15851.15,72.07,11.94,67.86,0,3.68,0.17,0.5,0.93,72.21,0,0,low,0.78,72,Overcast,65,304.66
2025,2025-02-26,Tomato,Sandy,8451.79,60.91,15.52,48.25,0,23.77,3.11,0.5,0.94,57.92,5.66,0,low,0.8,72,Partly Cloudy,65,83.93
2026,2025-02-26,Tomato,Clay Loam,19775.26,67.9,21.83,72.76,0,9.93,2.47,0.5,0.94,65.84,0,0,low,0.82,72,Partly Cloudy,65,390.76
2027,2025-02-26,Corn,Clay Loam,6713.79,67.12,13.55,39,0,14.85,9.97,0.5,1,58.39,0,0,low,0.71,72,Partly Cloudy,55,187.45
2028,2025-02-26,Corn,Peat Mix,18491.7,45.29,12.13,86.02,0,12.13,8.23,0.5,1,39.43,12.46,0,medium,0.83,72,Overcast,55,130.37
2029,2025-02-26,Corn,Loamy,14965.75,22.16,18.72,86.93,4.09,23.12,6.51,0.5,0.85,18.58,29.14,1,critical,0.73,0,Light Rain,55,152.65
2030,2025-02-26,Corn,Sandy,11088.86,38.06,13.11,38.74,0,10.09,3.45,0.5,0.9,34.68,16.26,1,high,0.82,72,Overcast,55,63.1
2031,2025-02-26,Corn,Sandy Loam,12668.51,72.61,13.59,68.26,0,19.47,4.62,0.5,0.87,69.19,0,0,low,0.74,72,Clear,55,191.29
2032,2025-02-26,Potato,Clay,2032.54,43.78,13.95,42.06,4.74,21.05,4.26,0.5,0.91,40.98,19.22,1,high,0.75,0,Light Rain,65,13.68
2033,2025-02-26,Potato,Peat Mix,6915.58,23.24,11.67,89.9,17.13,8.45,2.33,0.5,0.93,26.61,30.71,1,critical,0.75,0,Heavy Rain,65,74.34
2034,2025-02-26,Potato,Sandy,13153.47,56.48,20.67,62.8,7.99,18.1,9.97,0.5,0.92,50.2,11.84,0,medium,0.83,72,Light Rain,65,64.19
2035,2025-02-26,Soybean,Clay Loam,12293.56,47.99,13.61,57.7,0,15.25,2.99,0.5,0.8,45.65,7.48,0,low,0.78,72,Overcast,55,122.44
2036,2025-02-26,Soybean,Peat Mix,13192.45,27.58,21.05,41.96,0,14.24,8.62,0.5,0.73,19.98,28.02,1,high,0.73,0,Overcast,55,129.42
2037,2025-02-26,Soybean,Peat Mix,17407.74,41.01,15.03,60.82,7.46,22.12,3.67,0.5,0.88,39.91,12.07,0,low,0.8,72,Light Rain,55,183.3
2038,2025-02-26,Soybean,Clay Loam,5737.48,15.46,15.68,58.59,0,14.13,6.19,0.5,0.76,10.53,35.58,1,critical,0.8,0,Sunny,55,71.43
2039,2025-02-26,Soybean,Sandy Loam,13848.28,26.11,17.13,81.35,0,6.03,7.94,0.5,0.87,20.25,27.8,1,high,0.73,0,Partly Cloudy,55,134.74
2040,2025-02-26,Vegetables,Clay,19573.82,25.6,13.07,52.51,0,10.1,6.46,0.5,1.02,20.08,35.94,1,critical,0.81,0,Sunny,65,246.24
2041,2025-02-26,Vegetables,Clay Loam,18805.87,66.42,16.22,55.23,0,11.88,0.75,0.5,0.96,65.47,0,0,low,0.72,72,Sunny,65,319.14
2042,2025-02-26,Vegetables,Sandy,9055.52,36.76,18.65,66.31,24.66,12.07,7.97,0.5,1.04,36.31,22.95,1,high,0.84,0,Heavy Rain,65,72.72
2043,2025-02-26,Vegetables,Peat Mix,19852.26,44.01,11.21,75.55,4.11,13.71,9.96,0.5,0.93,37.61,21.91,1,high,0.76,72,Light Rain,65,152.27
2044,2025-02-26,Vegetables,Sandy Loam,5877.84,53.13,11.52,65.98,0,5.44,4.49,0.5,1.05,49.63,12.3,0,low,0.81,72,Clear,65,84.35
2045,2025-02-26,Rice,Clay Loam,13915.96,32.11,15.36,64.44,11.6,9.87,8.01,0.5,1.04,28.47,37.22,1,critical,0.82,0,Heavy Rain,75,181.32
2046,2025-02-26,Rice,Sandy Loam,1060.24,79.94,21.9,55.06,0,14.11,1.63,0.5,1.15,77.76,0,0,low,0.83,72,Partly Cloudy,75,19.92
2047,2025-02-26,Rice,Clay Loam,3268.6,34.02,23.51,44.1,0,12.48,6.77,0.5,1.04,27.45,38.04,1,critical,0.72,0,Overcast,75,43.51
2048,2025-02-26,Rice,Sandy,6192.96,52.94,11.35,57.98,0,11.63,0.92,0.5,1.03,52.09,18.33,1,high,0.85,0,Overcast,75,39.76
2049,2025-02-26,Rice,Clay Loam,13034.27,53.66,20.49,47.56,0,10.44,1.41,0.5,1.08,51.58,18.74,1,high,0.84,0,Sunny,75,85.5
2050,2025-02-26,Rice,Clay Loam,4261.52,80.56,12.57,80.31,0,3.05,7.75,0.5,1.13,74.73,0.22,0,low,0.76,72,Sunny,75,107.26
2051,2025-02-26,Cotton,Sandy Loam,19486.99,58.97,18.45,87.03,19.13,14.3,3.68,0.5,0.88,61.4,0,0,low,0.82,72,Heavy Rain,45,551.09
2052,2025-02-26,Cotton,Clay Loam,8266.05,17.15,23.45,51.75,0,23.86,2.07,0.5,0.96,14.67,24.26,1,critical,0.85,0,Clear,45,70.18
2053,2025-02-26,Cotton,Sandy,10423.78,40.83,15.39,46.71,0,3.79,1.58,0.5,0.97,38.99,4.81,0,low,0.81,72,Overcast,45,150.62
2054,2025-02-26,Cotton,Clay Loam,15907.35,64.73,15.87,67.13,3.83,23.96,1.32,0.5,0.84,64.8,0,0,low,0.79,72,Light Rain,45,339.78
2055,2025-02-27,Wheat,Sandy Loam,9820.05,45.72,14.68,88.44,0,21.16,1.29,0.5,0.84,45.56,3.55,0,low,0.81,72,Sunny,50,193.95
2056,2025-02-27,Wheat,Loamy,17291.86,15.09,20.38,37.39,0,19.73,0.64,0.5,0.74,13.76,28.99,1,critical,0.82,0,Partly Cloudy,50,175.51
2057,2025-02-27,Wheat,Clay,2332.51,18.58,16.53,63.91,0,3.7,4.64,0.5,0.8,14.96,28.03,1,critical,0.78,0,Sunny,50,22.88
2058,2025-02-27,Tomato,Clay Loam,3611.4,64.04,18.4,40.2,6.56,14.84,9.74,0.5,0.91,57.04,6.37,0,low,0.81,72,Light Rain,65,41.17
2059,2025-02-27,Tomato,Clay,16401.84,74.49,13.98,69.64,19.65,17.86,4.37,0.5,1.1,75.92,0,0,low,0.7,72,Heavy Rain,65,319.84
2060,2025-02-27,Tomato,Sandy Loam,12590.59,65.7,14.39,80.82,4.83,19.87,0.87,0.5,1.05,66.6,0,0,low,0.75,72,Light Rain,65,221.34
2061,2025-02-27,Tomato,Peat Mix,11123.21,59.92,15.61,47.16,5.96,12.17,3.93,0.5,1,57.65,5.88,0,low,0.85,72,Light Rain,65,192.54
2062,2025-02-27,Tomato,Sandy Loam,19967.34,54.07,15.39,43.94,18.43,21.08,7.9,0.5,0.94,51.73,10.62,0,low,0.78,72,Heavy Rain,65,198.87
2063,2025-02-27,Corn,Sandy Loam,9634.98,17.58,12.39,58.8,5.87,2.84,5.66,0.5,0.8,14.66,32.27,1,critical,0.83,0,Light Rain,55,108.78
2064,2025-02-27,Corn,Clay Loam,18362.33,22.88,19.08,62.88,0,12.93,8.17,0.5,0.96,16.08,31.14,1,critical,0.8,0,Overcast,55,200.15
2065,2025-02-27,Corn,Sandy,7738.93,62.21,14.11,72.79,5.84,5.24,4.34,0.5,0.83,60.64,0,0,low,0.85,72,Light Rain,55,117.32
2066,2025-02-27,Corn,Clay Loam,13273.2,69.46,16.43,71.97,23.67,2.73,2.2,0.5,0.95,73.77,0,0,low,0.81,72,Heavy Rain,55,204.94
2067,2025-02-27,Corn,Peat Mix,18448.13,46.84,13.55,35.27,17.86,21.11,9.04,0.5,0.87,43.37,9.3,0,low,0.84,72,Heavy Rain,55,291.85
2068,2025-02-27,Potato,Clay,17282.02,67.58,16.31,51.72,0,10.94,0.78,0.5,0.83,66.65,0,0,low,0.72,72,Clear,65,269.25
2069,2025-02-27,Potato,Loamy,15013.99,29.89,14,40.36,0,6.35,5.3,0.5,0.82,25.14,31.89,1,critical,0.76,0,Clear,65,167.56
2070,2025-02-27,Potato,Peat Mix,12286.96,43.41,15.48,77.08,8.92,2.62,1.64,0.5,0.9,44.74,16.21,1,high,0.7,0,Heavy Rain,65,69.67
2071,2025-02-27,Potato,Sandy,3955.76,27.84,13.6,57.09,3.17,11.95,3.63,0.5,0.91,25.62,31.5,1,critical,0.76,0,Light Rain,65,43.63
2072,2025-02-27,Soybean,Loamy,8064.15,22.04,15.16,43.97,4.46,2.56,0.18,0.5,0.77,22.61,25.91,1,high,0.77,0,Light Rain,55,73.14
2073,2025-02-27,Soybean,Loamy,14529.95,27.44,17.63,89.61,0,16.25,6.8,0.5,0.86,22.73,25.82,1,high,0.82,0,Overcast,55,131.35
2074,2025-02-27,Soybean,Loamy,13719,32.19,23.76,77.65,0,17.23,7.1,0.5,0.71,26.76,22.59,1,high,0.73,72,Clear,55,108.52
2075,2025-02-27,Soybean,Sandy,18066.98,48.41,22.31,88.76,0,2.64,0.59,0.5,0.89,48.37,5.3,0,low,0.79,72,Clear,55,344.36
2076,2025-02-27,Soybean,Clay,7503.42,49.31,11.45,37.35,0,20.84,4.24,0.5,0.74,45.54,7.57,0,low,0.72,72,Partly Cloudy,55,103.62
2077,2025-02-27,Vegetables,Loamy,15540.05,28.67,21.46,57.12,0,4.74,8.56,0.5,0.94,21.29,34.97,1,critical,0.83,0,Partly Cloudy,65,190.21
2078,2025-02-27,Vegetables,Clay Loam,14730.29,68.27,18.54,80.52,0,20.39,8.1,0.5,0.93,62.12,2.3,0,low,0.71,72,Overcast,65,194.15
2079,2025-02-27,Vegetables,Sandy Loam,2088.25,47.33,22.9,49.44,0,18.24,1.24,0.5,1,45.43,15.66,0,medium,0.7,72,Partly Cloudy,65,24.98
2080,2025-02-27,Vegetables,Sandy Loam,5718.77,49.08,12.63,47.82,0,7.33,2.16,0.5,0.93,46.99,14.41,0,medium,0.77,72,Partly Cloudy,65,36.49
2081,2025-02-27,Rice,Sandy Loam,6152.64,89.98,21.83,85.43,10.85,16.89,7.18,0.5,1.09,87.06,0,0,low,0.84,72,Heavy Rain,75,160.03
2082,2025-02-27,Rice,Clay Loam,7098.37,56.36,16.09,68.13,0,14.47,7.29,0.5,1.03,50.48,19.62,1,high,0.78,0,Clear,75,48.77
2083,2025-02-27,Rice,Sandy Loam,3561.53,42.6,21.32,54.45,0,24.74,4.57,0.5,1.08,38.16,29.47,1,high,0.72,0,Overcast,75,36.72
2084,2025-02-27,Rice,Sandy,14820.77,50.86,16.28,59.5,13.48,21.95,0.65,0.5,1.03,53.39,17.29,1,high,0.75,0,Heavy Rain,75,89.67
2085,2025-02-27,Rice,Clay Loam,3735.72,80.59,17.33,68.07,0,5.79,5.58,0.5,1.12,75.9,0,0,low,0.74,72,Partly Cloudy,75,78.75
2086,2025-02-27,Rice,Peat Mix,16481.9,71.98,16.1,76.72,0,13.27,4.61,0.5,1.15,68.35,5.32,0,medium,0.79,72,Partly Cloudy,75,174.05
2087,2025-02-27,Cotton,Clay Loam,10759.87,60.95,14.08,44.53,11.93,20.4,1.97,0.5,0.92,61.84,0,0,low,0.71,72,Heavy Rain,45,181.41
2088,2025-02-27,Cotton,Clay Loam,6946.82,13.64,16.99,41.97,0,11.22,2.89,0.5,0.89,10.63,27.5,1,critical,0.78,0,Clear,45,66.9
2089,2025-02-27,Cotton,Clay,1718.98,20.09,12.44,83.68,14.46,8.64,6.43,0.5,0.88,19.35,20.52,1,high,0.77,0,Heavy Rain,45,12.34
2090,2025-02-27,Cotton,Peat Mix,12532.49,63.18,18.33,65.45,0,24.2,5.73,0.5,0.9,58.52,0,0,low,0.8,72,Overcast,45,358.05
2091,2025-02-28,Wheat,Peat Mix,17004.19,39.01,12.69,65.04,1.7,5.47,5.09,0.5,0.79,35.69,11.45,0,medium,0.76,72,Light Rain,50,314.58
2092,2025-02-28,Wheat,Peat Mix,7930.44,58.58,15.26,80.81,0,4.89,6.15,0.5,0.76,54.37,0,0,low,0.84,72,Sunny,50,206.27
2093,2025-02-28,Wheat,Sandy Loam,15843.82,60.33,22.89,38.08,0,8.36,8.74,0.52,0.75,52.36,0,0,low,0.78,72,Partly Cloudy,50,272.83
2094,2025-02-28,Tomato,Clay Loam,2923.51,23.42,12.55,52.56,1.36,16.97,3.84,0.5,0.95,20.45,35.64,1,critical,0.84,0,Light Rain,65,36.46
2095,2025-02-28,Tomato,Sandy,14980.07,63.28,15.94,70.35,0,5.4,6.17,0.5,0.91,58.52,5.18,0,low,0.71,72,Clear,65,347.99
2096,2025-02-28,Tomato,Clay Loam,4302.49,45.41,23.18,43.46,0,9.97,9.08,0.5,1,37.04,22.37,1,high,0.82,72,Sunny,65,33.69
2097,2025-02-28,Tomato,Sandy,8465.33,24.18,19.3,39.77,14.82,20.19,8.37,0.5,0.93,20.25,35.8,1,critical,0.73,0,Heavy Rain,65,106.07
2098,2025-02-28,Tomato,Sandy Loam,11023.58,44.17,17.6,84.8,18.61,20.79,2.79,0.5,0.94,47.08,14.34,0,medium,0.79,72,Heavy Rain,65,133.28
2099,2025-02-28,Tomato,Sandy,16949.26,74.87,12.15,78.48,0,13.12,0.65,0.5,1.07,74.76,0,0,low,0.77,72,Sunny,65,400.17
2100,2025-02-28,Corn,Loamy,5627.1,65.66,17.33,43.13,22.7,5.62,5.54,0.5,0.89,66.22,0,0,low,0.84,72,Heavy Rain,55,95.72
2101,2025-02-28,Corn,Loamy,1135.87,59.6,20.9,51.32,0,20.22,8.13,0.5,0.88,52.49,2.01,0,low,0.74,72,Clear,55,22.9
2102,2025-02-28,Corn,Sandy,12175.52,72.97,23.02,35.72,13.64,8.53,2.49,0.54,0.89,73.11,0,0,low,0.77,72,Heavy Rain,55,203.94
2103,2025-02-28,Corn,Loamy,11033.52,21.36,22.86,85.67,0,23.86,8.81,0.5,0.95,14.55,32.36,1,critical,0.73,0,Partly Cloudy,55,125.01
2104,2025-02-28,Corn,Clay,10378,19.79,23.65,66.54,0,20.37,5.55,0.5,0.81,15.15,31.88,1,critical,0.72,0,Clear,55,115.82
2105,2025-02-28,Potato,Sandy,18456.34,61.8,16.86,69.75,0,20.97,9.2,0.5,0.87,54.6,8.32,0,low,0.73,72,Overcast,65,223.51
2106,2025-02-28,Potato,Loamy,15278.51,65.28,18.49,78.87,0,22.93,8.04,0.5,0.88,59.19,4.65,0,low,0.74,72,Partly Cloudy,65,334.9
2107,2025-02-28,Potato,Sandy,15938.65,77.98,22.03,69.3,15.64,11.84,1.07,0.5,0.95,80.82,0,0,low,0.79,72,Heavy Rain,65,392.89
2108,2025-02-28,Potato,Peat Mix,19387.31,23.98,19,58.54,21.87,5.28,8.77,0.5,0.82,22.21,34.23,1,critical,0.75,0,Heavy Rain,65,232.26
2109,2025-02-28,Soybean,Sandy Loam,2743.44,22.44,21.31,40.06,13.53,17.37,0.41,0.5,0.88,24.53,24.38,1,high,0.85,0,Heavy Rain,55,23.4
2110,2025-02-28,Soybean,Loamy,5137.24,19.41,18.06,62.4,0,16.12,5.98,0.5,0.87,14.51,32.39,1,critical,0.79,0,Overcast,55,58.26
2111,2025-02-28,Soybean,Clay Loam,4610.63,47.19,22.56,75.75,0,9.65,7.55,0.5,0.86,41.22,11.02,0,low,0.82,72,Overcast,55,55.28
2112,2025-02-28,Soybean,Clay,2528.22,69.3,21.9,36.47,13.58,13.02,9.96,0.5,0.89,63.61,0,0,low,0.73,72,Heavy Rain,55,47.51
2113,2025-02-28,Vegetables,Clay Loam,7791.9,30.6,21.04,40.47,15.91,23.85,4.46,0.5,0.99,29.93,28.06,1,high,0.74,0,Heavy Rain,65,76.52
2114,2025-02-28,Vegetables,Clay Loam,17355.66,59.14,21.52,50.05,0,20,8.29,0.5,1.01,51.67,10.66,0,low,0.77,72,Partly Cloudy,65,172.34
2115,2025-02-28,Vegetables,Clay,1995.8,36.17,15.67,35.22,0,5.64,6.1,0.5,1.02,30.29,27.77,1,high,0.83,0,Clear,65,19.4
2116,2025-02-28,Vegetables,Loamy,19531.46,20.64,16.24,63.92,0,19.97,5.21,0.5,0.95,16.39,38.89,1,critical,0.71,0,Overcast,65,265.82
2117,2025-02-28,Vegetables,Loamy,12197.46,32.03,13.81,65.27,0,11.2,7.57,0.5,1.03,25.95,31.24,1,high,0.73,0,Partly Cloudy,65,133.32
2118,2025-02-28,Vegetables,Sandy,10356.66,21.66,20.44,77.46,0,19.7,3.72,0.5,1,18.74,37.01,1,critical,0.83,0,Partly Cloudy,65,134.12
2119,2025-02-28,Rice,Clay Loam,18427.54,83.45,20.83,78.48,0,23.27,4.72,0.5,1.19,79.5,0,0,low,0.72,72,Partly Cloudy,75,451.29
2120,2025-02-28,Rice,Loamy,14557.88,55.73,20.84,80.68,0,8.42,4.7,0.5,1.16,51.9,18.48,1,high,0.73,0,Clear,75,94.19
2121,2025-02-28,Rice,Loamy,9933.62,85.84,17.92,51.36,0,21.16,7.82,0.5,1.02,78.95,0,0,low,0.72,72,Overcast,75,269.3
2122,2025-02-28,Cotton,Loamy,7099.29,51.86,22.13,87.06,0,17.86,4.67,0.5,0.96,48.43,0,0,low,0.83,72,Sunny,45,141.56
2123,2025-02-28,Cotton,Clay Loam,8817.48,45.78,21.02,65.09,0,3.32,0.45,0.5,0.83,45.28,0,0,low,0.76,72,Sunny,45,241.69
2124,2025-02-28,Cotton,Sandy,2032.43,29.33,23.48,43.5,0,23.53,6.92,0.5,0.98,22.7,17.84,1,high,0.79,72,Sunny,45,12.68
2125,2025-02-28,Cotton,Loamy,11920.95,22.27,14.17,40.46,8.52,13.45,5.93,0.5,0.91,19.02,20.78,1,high,0.78,0,Heavy Rain,45,86.67
2126,2025-03-01,Wheat,Clay,15323.56,49.48,26.9,78.76,0,20.32,8.68,0.5,0.85,42.49,6.01,0,low,0.79,72,Clear,50,147.11
2127,2025-03-01,Wheat,Clay,9219.42,37.55,18.49,35.82,19.42,3.24,3.18,0.5,0.96,38.81,8.95,0,low,0.76,72,Heavy Rain,50,95.05
2128,2025-03-01,Wheat,Sandy Loam,9126.04,18.26,19.52,80.94,3.83,6.26,0.01,0.5,0.75,19.72,24.22,1,high,0.72,0,Light Rain,50,77.39
2129,2025-03-01,Tomato,Sandy Loam,16315.28,48.8,17.68,36.78,6.09,12.27,8.25,0.5,1.02,42.67,17.86,0,medium,0.8,72,Light Rain,65,36.55
2130,2025-03-01,Tomato,Loamy,10301.17,72.36,21.15,82.23,0,3.41,6.83,0.5,0.94,67.13,0,0,low,0.78,72,Overcast,65,257.01
2131,2025-03-01,Tomato,Peat Mix,14030.56,57.54,25.66,73.58,23.57,9.01,2.44,0.5,0.96,61.2,3.04,0,low,0.73,72,Heavy Rain,65,361.99
2132,2025-03-01,Tomato,Clay Loam,11919.1,70.74,26.19,41.48,3.24,18.71,1.94,0.6,0.99,68.46,0,0,low,0.75,72,Light Rain,65,202.39
2133,2025-03-01,Tomato,Clay,19805.58,67.39,17.36,80.03,7.91,16.42,1.06,0.5,0.95,68.86,0,0,low,0.73,72,Light Rain,65,443.64
2134,2025-03-01,Corn,Sandy Loam,9577.68,28.99,19.74,83.18,0,2.31,4.21,0.5,0.8,26.13,23.1,1,high,0.75,0,Overcast,55,77.48
2135,2025-03-01,Corn,Loamy,2995.42,39.92,18.5,75.45,3.16,15.62,9.89,0.5,0.89,33.02,17.58,1,high,0.85,72,Light Rain,55,18.42
2136,2025-03-01,Corn,Sandy Loam,2017.87,55.11,22.84,53.72,0,16.21,7.73,0.5,0.81,48.38,5.3,0,low,0.71,72,Overcast,55,34.24
2137,2025-03-01,Corn,Sandy,7770.24,52.04,24.53,47.28,0,13.23,1.66,0.5,0.95,49.71,4.23,0,low,0.74,72,Sunny,55,165.82
2138,2025-03-01,Corn,Loamy,4476.24,42.61,19.7,58.99,0,2.54,1.78,0.5,0.92,40.82,11.34,0,medium,0.78,72,Sunny,55,26.32
2139,2025-03-01,Corn,Sandy Loam,19156.61,62.34,21.92,43.67,0,21.24,0.08,0.5,0.9,61.37,0,0,low,0.72,72,Sunny,55,569.72
2140,2025-03-01,Potato,Sandy,3662.56,77.35,24.44,54.98,0,5.93,8.05,0.5,0.9,70.21,0,0,low,0.75,72,Overcast,65,97.94
2141,2025-03-01,Potato,Sandy,4849.95,60.05,18.85,48.17,3.93,15.36,5.05,0.5,0.84,56.45,6.84,0,low,0.77,72,Light Rain,65,82.21
2142,2025-03-01,Potato,Loamy,16447.43,58.84,25.24,37.21,0,7.71,4.94,0.6,0.86,53.45,9.24,0,medium,0.83,72,Sunny,65,299.84
2143,2025-03-01,Potato,Loamy,14495.19,65.42,17.89,60.58,22.5,16,5.48,0.5,0.94,66.41,0,0,low,0.84,72,Heavy Rain,65,381.37
2144,2025-03-01,Potato,Sandy Loam,8797.82,32.86,23.31,76.66,0,15.75,3.99,0.5,0.81,29.79,28.17,1,high,0.79,0,Clear,65,86.75
2145,2025-03-01,Soybean,Clay,9030.22,45.09,16.62,69.17,0,16.06,1.86,0.5,0.86,43.77,8.98,0,low,0.82,72,Overcast,55,56.71
2146,2025-03-01,Soybean,Loamy,12057.05,34.91,26.24,57.27,5.58,7.14,3.09,0.5,0.82,33.21,17.43,0,medium,0.82,72,Light Rain,55,67.16
2147,2025-03-01,Soybean,Loamy,18171.19,46.6,22.52,44.66,0,13.63,7.06,0.5,0.87,40.08,11.94,0,low,0.74,72,Partly Cloudy,55,324.17
2148,2025-03-01,Soybean,Clay Loam,11923.75,42.14,16.52,76.89,0,23.34,0.75,0.5,0.75,42.08,10.34,0,low,0.74,72,Sunny,55,108.51
2149,2025-03-01,Soybean,Peat Mix,1584.2,61.99,27.8,75.7,0,22.59,9.09,0.5,0.76,54.65,0.28,0,low,0.74,72,Sunny,55,38.07
2150,2025-03-01,Vegetables,Peat Mix,7148.42,66.44,16.74,51.93,0,24.73,7.29,0.5,1.1,59.95,4.04,0,low,0.81,72,Clear,65,177.21
2151,2025-03-01,Vegetables,Sandy,8695.66,36.98,15.77,62.95,14.72,3,6.3,0.5,1.07,35.38,23.7,1,high,0.83,0,Heavy Rain,65,72.17
2152,2025-03-01,Vegetables,Sandy,13213.17,73.12,26.41,44.03,0,14.2,5.02,0.58,0.98,67.68,0,0,low,0.73,72,Sunny,65,359.4
2153,2025-03-01,Vegetables,Sandy Loam,6685.66,60.33,20.03,70.41,0,11.32,6.66,0.5,1,54.86,8.11,0,low,0.78,72,Partly Cloudy,65,47.67
2154,2025-03-01,Vegetables,Peat Mix,11838.33,39.17,16.72,76.34,18.16,19.79,3.73,0.5,0.95,40.99,19.21,0,medium,0.71,0,Heavy Rain,65,0
2155,2025-03-01,Vegetables,Sandy,8108.33,49.03,21.55,73.26,0,9.26,3.81,0.5,0.99,45.86,15.31,0,medium,0.73,72,Overcast,65,109.46
2156,2025-03-01,Rice,Clay,2746.93,88.21,21.06,87.74,0,10.68,6.73,0.5,1,83.16,0,0,low,0.81,72,Sunny,75,79.28
2157,2025-03-01,Rice,Loamy,3558.2,44.83,23.6,36.6,0,15.05,8.78,0.55,1.2,36.07,31.14,1,high,0.74,0,Clear,75,38.78
2158,2025-03-01,Rice,Clay Loam,5628.46,72.5,23.24,39.54,0,16.03,1.8,0.52,1.08,69.68,4.26,0,medium,0.83,72,Overcast,75,66.98
2159,2025-03-01,Rice,Sandy,12689.99,47.25,17.74,69.71,2.4,6.31,4,0.5,1.09,44.49,24.41,1,high,0.79,0,Light Rain,75,108.37
2160,2025-03-01,Rice,Clay Loam,3230.58,51.83,26.69,50.01,0,22.54,6.35,0.54,1.05,45.5,23.6,1,high,0.79,0,Sunny,75,26.68
2161,2025-03-01,Rice,Clay,19468.38,31.78,18.64,70.26,22.56,3.15,6.57,0.5,1.02,32.06,34.35,1,critical,0.81,0,Heavy Rain,75,234.01
2162,2025-03-01,Cotton,Sandy,19952.8,22.27,18.05,37.43,24.68,12.06,9.74,0.5,0.87,19.78,20.18,1,high,0.75,0,Heavy Rain,45,140.87
2163,2025-03-01,Cotton,Clay Loam,7308.02,54.63,20.97,68.63,23.95,22.71,7.91,0.5,0.96,54.1,0,0,low,0.77,72,Heavy Rain,45,175.76
2164,2025-03-01,Cotton,Sandy Loam,19043.32,23.87,21.78,84.91,19.66,11.74,6.26,0.5,0.95,24.05,16.76,1,high,0.8,0,Heavy Rain,45,111.78
2165,2025-03-01,Cotton,Sandy,10209.05,15.18,22.92,57.26,0,7.54,5.8,0.5,0.84,10.06,27.95,1,critical,0.75,0,Partly Cloudy,45,99.84
2166,2025-03-02,Wheat,Clay Loam,4813.59,49.62,22.33,43.82,0,15.37,9.43,0.5,0.91,41.14,7.09,0,low,0.8,72,Overcast,50,65.03
2167,2025-03-02,Wheat,Clay,16134.18,16.69,17.67,76.33,0,11.46,9.32,0.5,0.94,9.47,32.42,1,critical,0.73,0,Overcast,50,183.12
2168,2025-03-02,Wheat,Sandy,2119.72,32.53,16.21,35.36,0,12.37,6.4,0.5,0.88,26.56,18.75,1,high,0.85,72,Sunny,50,13.91
2169,2025-03-02,Wheat,Sandy,8684.39,46.04,25.63,57.63,0,22.57,8.16,0.5,0.8,38.96,8.83,0,low,0.83,72,Sunny,50,82.59
2170,2025-03-02,Wheat,Sandy Loam,6766.01,46.52,15.22,83.98,0,19.73,3.11,0.5,0.8,44.79,4.17,0,low,0.84,72,Clear,50,115.9
2171,2025-03-02,Tomato,Peat Mix,18255.24,26.83,15.93,70.17,0,23.18,3.19,0.5,1.08,24.24,32.61,1,high,0.81,0,Clear,65,208.29
2172,2025-03-02,Tomato,Clay Loam,2022.01,59.38,21.85,75.55,0,9.87,6.41,0.5,0.91,54.29,8.57,0,low,0.73,72,Sunny,65,15.75
2173,2025-03-02,Tomato,Clay Loam,18538.95,42.94,16.61,82.03,18.98,6.06,8.79,0.5,1.07,40.95,19.24,0,medium,0.74,72,Heavy Rain,65,155.73
2174,2025-03-02,Tomato,Sandy,14643.03,63.89,15.81,59.92,8.05,9.97,8.89,0.5,1.05,58.49,5.21,0,low,0.75,72,Heavy Rain,65,255.37
2175,2025-03-02,Tomato,Peat Mix,19069.83,35.72,27.77,55.35,0,17.57,2.05,0.52,0.95,33.11,25.51,1,high,0.8,0,Overcast,65,170.29
2176,2025-03-02,Corn,Loamy,15232.97,68,25.55,87.09,10.82,3.32,9.2,0.5,0.95,63.49,0,0,low,0.83,72,Heavy Rain,55,421.34
2177,2025-03-02,Corn,Peat Mix,2836.53,39.26,15.01,89.42,15.54,18.33,8.39,0.5,0.99,37.13,14.3,0,medium,0.79,72,Heavy Rain,55,40.65
